date,price,sma,trend,risk,balance
2019-05-06 00:00:00 UTC,5749.32378046033,5618.01072195514,bullish,20,16310.5
2019-05-07 00:00:00 UTC,5715.7571359661,5690.24478911357,bullish,20,16290.5
2019-05-08 00:00:00 UTC,5841.05377127375,5768.31421927104,bullish,20,16308.5
2019-05-09 00:00:00 UTC,5957.8567328584,5813.5869459214,bullish,20,16326.5
2019-05-10 00:00:00 UTC,6168.26899639826,5886.45208339137,bullish,20,16344.5
2019-05-11 00:00:00 UTC,6370.23375860785,6010.63407902087,bullish,20,16362.5
2019-05-12 00:00:00 UTC,7258.26128065522,6319.1349079587,bullish,20,16380.5
2019-05-13 00:00:00 UTC,6953.75138858638,6541.67443142122,bullish,20,16360.5
2019-05-14 00:00:00 UTC,7805.98164948938,6911.29941474742,bullish,20,16378.5
2019-05-15 00:00:00 UTC,7990.05555353436,7275.65672617464,bullish,20,16396.5
2019-05-16 00:00:00 UTC,8192.22313895201,7640.05460224347,bullish,20,16414.5
2019-05-17 00:00:00 UTC,7875.91319952607,7763.58498601764,bullish,20,16394.5
2019-05-18 00:00:00 UTC,7343.37145716299,7841.50899973296,bearish,20,16412.5
2019-05-19 00:00:00 UTC,7300.65515834123,7740.44370150333,bearish,20,16430.5
2019-05-20 00:00:00 UTC,8168.73068978375,7776.17872875321,bullish,20,16448.5
2019-05-21 00:00:00 UTC,7976.85171289963,7733.10444354273,bullish,20,16428.5
2019-05-22 00:00:00 UTC,7958.36552607509,7749.59490885254,bullish,20,16408.5
2019-05-23 00:00:00 UTC,7665.79685383355,7814.07998818665,bearish,20,16426.5
2019-05-24 00:00:00 UTC,7861.81279246545,7926.31151501149,bearish,20,16406.5
2019-05-25 00:00:00 UTC,7977.24488246797,7888.01435354834,bullish,20,16424.5
2019-05-26 00:00:00 UTC,8037.62743186058,7900.16949734053,bullish,20,16442.5
2019-05-27 00:00:00 UTC,8631.08057784402,8034.71250769431,bullish,20,16460.5
2019-05-28 00:00:00 UTC,8816.03391493351,8264.75991991431,bullish,20,16478.5
2019-05-29 00:00:00 UTC,8726.9781104564,8437.7929835125,bullish,20,16458.5
2019-05-30 00:00:00 UTC,8650.67740596829,8572.47948821256,bullish,20,16438.5
2019-05-31 00:00:00 UTC,8310.89106305742,8627.13221445193,bearish,20,16456.5
2019-06-01 00:00:00 UTC,8575.64635335417,8616.04536955396,bearish,20,16436.5
2019-06-02 00:00:00 UTC,8554.26172809202,8563.69093218566,bearish,20,16454.5
2019-06-03 00:00:00 UTC,8743.70546913424,8567.03640392123,bullish,20,16472.5
2019-06-04 00:00:00 UTC,8173.63276179674,8471.62747508691,bearish,20,16490.5
2019-06-05 00:00:00 UTC,7683.63626141979,8346.17651475939,bearish,20,16508.5
2019-06-06 00:00:00 UTC,7812.44885473215,8193.53701503499,bearish,20,16488.5
2019-06-07 00:00:00 UTC,7821.12389709486,8046.90944883555,bearish,20,16468.5
2019-06-08 00:00:00 UTC,8036.10815912222,7905.38998683315,bullish,20,16486.5
2019-06-09 00:00:00 UTC,7942.53928406429,7859.17129128666,bullish,20,16466.5
2019-06-10 00:00:00 UTC,7668.02962786018,7856.04996457474,bearish,20,16484.5
2019-06-11 00:00:00 UTC,8002.72998289405,7894.10619020712,bullish,20,16502.5
2019-06-12 00:00:00 UTC,7897.97547659836,7909.47650610782,bearish,20,16520.5
2019-06-13 00:00:00 UTC,8145.05909812096,7931.26669390757,bullish,20,16538.5
2019-06-14 00:00:00 UTC,8227.6257255909,7988.28398221289,bullish,20,16556.5
2019-06-15 00:00:00 UTC,8671.50538866079,8188.97913437301,bullish,20,16574.5
2019-06-16 00:00:00 UTC,8818.6095069323,8352.15503918066,bullish,20,16592.5
2019-06-17 00:00:00 UTC,8978.77258780693,8568.31446142238,bullish,20,16610.5
2019-06-18 00:00:00 UTC,9312.86829480871,8801.87630075993,bullish,20,16628.5
2019-06-19 00:00:00 UTC,9094.02174607922,8975.15550485759,bullish,20,16608.5
2019-06-20 00:00:00 UTC,9285.92867425147,9098.04016197573,bullish,20,16626.5
2019-06-21 00:00:00 UTC,9548.31456526146,9243.98117364156,bullish,20,16644.5
2019-06-22 00:00:00 UTC,10118.3594556269,9471.89854720554,bullish,20,16662.5
2019-06-23 00:00:00 UTC,10704.9221481157,9750.30931786694,bullish,20,16680.5
2019-06-24 00:00:00 UTC,10846.1250996477,10100.7299885806,bullish,20,16698.5
2019-06-25 00:00:00 UTC,11045.5504198148,10452.6543376933,bullish,20,16716.5
2019-06-26 00:00:00 UTC,11808.4199040759,10904.6754054562,bullish,20,16734.5
2019-06-27 00:00:00 UTC,12996.1243427887,11480.2283828885,bullish,20,16752.5
2019-06-28 00:00:00 UTC,11178.6829981865,11574.9805529027,bearish,20,16770.5
2019-06-29 00:00:00 UTC,12352.1968659127,11876.1949061557,bullish,20,16788.5
2019-06-30 00:00:00 UTC,11972.5556672209,12061.5959556369,bearish,20,16806.5
2019-07-01 00:00:00 UTC,10888.0971816797,11877.5314111577,bearish,20,16824.5
2019-07-02 00:00:00 UTC,10639.0462922321,11406.1158010464,bearish,20,16842.5
2019-07-03 00:00:00 UTC,10822.7641783764,11334.9320370844,bearish,20,16822.5
2019-07-04 00:00:00 UTC,11975.6373938188,11259.6201426656,bullish,20,16840.5
2019-07-05 00:00:00 UTC,11229.6056191249,11111.0301330464,bullish,20,16820.5
2019-07-06 00:00:00 UTC,10987.2488562146,11130.8604679534,bearish,20,16838.5
2019-07-07 00:00:00 UTC,11279.4763776724,11258.9464850414,bullish,20,16856.5
2019-07-08 00:00:00 UTC,11436.4307469239,11381.6797987509,bullish,20,16874.5
2019-07-09 00:00:00 UTC,12260.2826978726,11438.6088595617,bullish,20,16892.5
2019-07-10 00:00:00 UTC,12544.1672617092,11701.5211880786,bullish,20,16910.5
2019-07-11 00:00:00 UTC,12166.3982888686,11937.3510746094,bullish,20,16890.5
2019-07-12 00:00:00 UTC,11385.0604905645,11958.4678971878,bearish,20,16908.5
2019-07-13 00:00:00 UTC,11804.5627939054,12032.0943065841,bearish,20,16888.5
2019-07-14 00:00:00 UTC,11418.5118554915,11863.7401381079,bearish,20,16906.5
2019-07-15 00:00:00 UTC,10285.4611090669,11411.9989075794,bearish,20,16924.5
2019-07-16 00:00:00 UTC,10911.3451583096,11160.9882814676,bearish,20,16904.5
2019-07-17 00:00:00 UTC,9538.82712424387,10791.7416082035,bearish,20,16922.5
2019-07-18 00:00:00 UTC,9657.30310131907,10362.2896696862,bearish,20,16902.5
2019-07-19 00:00:00 UTC,10636.1557283606,10205.81844426,bullish,20,16920.5
2019-07-20 00:00:00 UTC,10536.5658495761,10256.0393923619,bullish,20,16900.5
2019-07-21 00:00:00 UTC,10774.2811376338,10228.6265882267,bullish,20,16918.5
2019-07-22 00:00:00 UTC,10607.4635607021,10442.3538755184,bullish,20,16898.5
2019-07-23 00:00:00 UTC,10343.3181395984,10579.5568831742,bearish,20,16916.5
2019-07-24 00:00:00 UTC,9936.38076234703,10439.6018899715,bearish,20,16934.5
2019-07-25 00:00:00 UTC,9799.30631296794,10292.1499826499,bearish,20,16952.5
2019-07-26 00:00:00 UTC,9878.23193291115,10112.9401417053,bearish,20,16932.5
2019-07-27 00:00:00 UTC,9845.9994470785,9960.6473189806,bearish,20,16950.5
2019-07-28 00:00:00 UTC,9447.67840141331,9781.51937134359,bearish,20,16968.5
2019-07-29 00:00:00 UTC,9534.75542683323,9701.19430424083,bearish,20,16948.5
2019-07-30 00:00:00 UTC,9510.59355218165,9643.45175208357,bearish,20,16966.5
2019-07-31 00:00:00 UTC,9568.43745216432,9581.4928559342,bearish,20,16946.5
2019-08-01 00:00:00 UTC,10062.9962856633,9624.89222365117,bullish,20,16964.5
2019-08-02 00:00:00 UTC,10361.3120000807,9807.61894338464,bullish,20,16982.5
2019-08-03 00:00:00 UTC,10529.1719074276,10006.5022395035,bullish,20,17000.5
2019-08-04 00:00:00 UTC,10791.200523159,10262.623633699,bullish,20,17018.5
2019-08-05 00:00:00 UTC,10951.59383484,10539.2549102341,bullish,20,17036.5
2019-08-06 00:00:00 UTC,11818.5255310661,10890.3607593147,bullish,20,17054.5
2019-08-07 00:00:00 UTC,11510.16415473,11120.1311902446,bullish,20,17034.5
2019-08-08 00:00:00 UTC,11970.657556452,11408.4283200494,bullish,20,17052.5
2019-08-09 00:00:00 UTC,12024.3315709982,11655.0545296173,bullish,20,17070.5
2019-08-10 00:00:00 UTC,11852.5616069955,11835.2480840484,bullish,20,17050.5
2019-08-11 00:00:00 UTC,11327.8426422332,11737.1115062818,bearish,20,17068.5
2019-08-12 00:00:00 UTC,11549.9983543225,11745.0783462003,bearish,20,17048.5
2019-08-13 00:00:00 UTC,11381.2413556786,11627.1951060456,bearish,20,17066.5
2019-08-14 00:00:00 UTC,10903.6549918801,11403.059790222,bearish,20,17084.5
2019-08-15 00:00:00 UTC,10016.2173892753,11035.7909466779,bearish,20,17102.5
2019-08-16 00:00:00 UTC,10295.8771429096,10829.3978468132,bearish,20,17082.5
2019-08-17 00:00:00 UTC,10324.9935974156,10584.3968954318,bearish,20,17062.5
2019-08-18 00:00:00 UTC,10224.2187066339,10352.9923656229,bearish,20,17080.5
2019-08-19 00:00:00 UTC,10309.8724359286,10234.2358544326,bullish,20,17098.5
2019-08-20 00:00:00 UTC,10895.9718444292,10410.1867454634,bullish,20,17116.5
2019-08-21 00:00:00 UTC,10743.7893133021,10499.7691795419,bullish,20,17096.5
2019-08-22 00:00:00 UTC,10124.0582141689,10459.5821028925,bearish,20,17114.5
2019-08-23 00:00:00 UTC,10127.7898576784,10440.2963331014,bearish,20,17094.5
2019-08-24 00:00:00 UTC,10385.5090900339,10455.4236639225,bearish,20,17074.5
2019-08-25 00:00:00 UTC,10145.012479707,10305.231790978,bearish,20,17092.5
2019-08-26 00:00:00 UTC,10090.061576031,10174.4862435238,bearish,20,17110.5
2019-08-27 00:00:00 UTC,10334.9118544713,10216.6569715843,bullish,20,17128.5
2019-08-28 00:00:00 UTC,10167.8893900203,10224.6768780527,bearish,20,17146.5
2019-08-29 00:00:00 UTC,9753.48704889705,10098.2724698253,bearish,20,17164.5
2019-08-30 00:00:00 UTC,9485.14142378076,9966.29825864008,bearish,20,17182.5
2019-08-31 00:00:00 UTC,9588.98750205815,9866.08344384551,bearish,20,17162.5
2019-09-01 00:00:00 UTC,9607.28926430258,9720.55892581176,bearish,20,17142.5
2019-09-02 00:00:00 UTC,9729.26623186781,9632.83429418127,bullish,20,17160.5
2019-09-03 00:00:00 UTC,10323.0226603781,9746.74141647748,bullish,20,17178.5
2019-09-04 00:00:00 UTC,10620.1651893569,9973.74616959271,bullish,20,17196.5
2019-09-05 00:00:00 UTC,10573.5151790279,10170.6517049867,bullish,20,17176.5
2019-09-06 00:00:00 UTC,10570.2499407862,10363.2438402834,bullish,20,17156.5
2019-09-07 00:00:00 UTC,10350.7483257172,10487.5402590533,bearish,20,17174.5
2019-09-08 00:00:00 UTC,10461.5477312024,10515.2452732181,bearish,20,17154.5
2019-09-09 00:00:00 UTC,10404.333900446,10472.079015436,bearish,20,17172.5
2019-09-10 00:00:00 UTC,10321.9316135258,10421.7623023355,bearish,20,17190.5
2019-09-11 00:00:00 UTC,10121.1022972143,10331.9327736212,bearish,20,17208.5
2019-09-12 00:00:00 UTC,10150.7100236371,10291.9251132051,bearish,20,17188.5
2019-09-13 00:00:00 UTC,10401.3199193422,10279.8795508331,bullish,20,17206.5
2019-09-14 00:00:00 UTC,10355.62689862,10270.1381504679,bullish,20,17186.5
2019-09-15 00:00:00 UTC,10349.5519582318,10275.6622194091,bullish,20,17166.5
2019-09-16 00:00:00 UTC,10305.675020157,10312.5767639976,bearish,20,17184.5
2019-09-17 00:00:00 UTC,10268.4216968822,10336.1190986466,bearish,20,17202.5
2019-09-18 00:00:00 UTC,10203.0710468162,10296.4693241414,bearish,20,17220.5
2019-09-19 00:00:00 UTC,10158.8545173761,10257.1148478926,bearish,20,17238.5
2019-09-20 00:00:00 UTC,10253.2323746803,10237.8509311824,bullish,20,17256.5
2019-09-21 00:00:00 UTC,10178.4425726982,10212.4044416906,bearish,20,17274.5
2019-09-22 00:00:00 UTC,9997.19988781678,10158.1600798775,bearish,20,17292.5
2019-09-23 00:00:00 UTC,10041.3042006249,10125.8067106393,bearish,20,17272.5
2019-09-24 00:00:00 UTC,9699.50493809596,10033.9367947832,bearish,20,17290.5
2019-09-25 00:00:00 UTC,8702.71352802624,9723.83302545242,bearish,20,17308.5
2019-09-26 00:00:00 UTC,8446.24411554853,9377.39333402249,bearish,20,17326.5
2019-09-27 00:00:00 UTC,8098.80982048931,8997.715320557,bearish,20,17344.5
2019-09-28 00:00:00 UTC,8183.48234756703,8626.15094994541,bearish,20,17324.5
2019-09-29 00:00:00 UTC,8225.11037185192,8331.2720366966,bearish,20,17304.5
2019-09-30 00:00:00 UTC,8064.38098338527,8203.60552776841,bearish,20,17322.5
2019-10-01 00:00:00 UTC,8271.29085546536,8168.61487575178,bullish,20,17340.5
2019-10-02 00:00:00 UTC,8366.50390566357,8222.15369278663,bullish,20,17358.5
2019-10-03 00:00:00 UTC,8350.13216324294,8255.48365592181,bullish,20,17338.5
2019-10-04 00:00:00 UTC,8176.35467940658,8245.73251743274,bearish,20,17356.5
2019-10-05 00:00:00 UTC,8156.51955384096,8264.16023152388,bearish,20,17374.5
2019-10-06 00:00:00 UTC,8140.24248426843,8237.9505572845,bearish,20,17392.5
2019-10-07 00:00:00 UTC,7890.23434986466,8142.69664612472,bearish,20,17410.5
2019-10-08 00:00:00 UTC,8182.25159308419,8109.12053209296,bullish,20,17428.5
2019-10-09 00:00:00 UTC,8180.69113018462,8109.98782224857,bullish,20,17408.5
2019-10-10 00:00:00 UTC,8573.06008644874,8193.29592877013,bullish,20,17426.5
2019-10-11 00:00:00 UTC,8561.51932921772,8277.55129775999,bullish,20,17406.5
2019-10-12 00:00:00 UTC,8277.84835108504,8355.07409800406,bearish,20,17424.5
2019-10-13 00:00:00 UTC,8308.47096743343,8380.31797287391,bearish,20,17404.5
2019-10-14 00:00:00 UTC,8289.4972366189,8402.07919416076,bearish,20,17422.5
2019-10-15 00:00:00 UTC,8347.35035008545,8356.93724688811,bearish,20,17402.5
2019-10-16 00:00:00 UTC,8175.86311210512,8279.80600346559,bearish,20,17420.5
2019-10-17 00:00:00 UTC,8010.30217979417,8226.29676920741,bearish,20,17438.5
2019-10-18 00:00:00 UTC,8079.93145947974,8180.58886761668,bearish,20,17418.5
2019-10-19 00:00:00 UTC,7957.3140939958,8114.15223909206,bearish,20,17436.5
2019-10-20 00:00:00 UTC,7949.80226860983,8034.64262279693,bearish,20,17454.5
2019-10-21 00:00:00 UTC,8208.36262175871,8041.14252472765,bullish,20,17472.5
2019-10-22 00:00:00 UTC,8220.91853113097,8083.26579499501,bullish,20,17490.5
2019-10-23 00:00:00 UTC,8045.29424680726,8076.33835246051,bearish,20,17508.5
2019-10-24 00:00:00 UTC,7468.5325324369,7978.58204014873,bearish,20,17526.5
2019-10-25 00:00:00 UTC,7433.91534567917,7875.4046555626,bearish,20,17544.5
2019-10-26 00:00:00 UTC,8652.03002986746,7964.13813718435,bullish,20,17562.5
2019-10-27 00:00:00 UTC,9217.23603153629,8163.40163726542,bullish,20,17580.5
2019-10-28 00:00:00 UTC,9502.02011443613,8454.74681079119,bullish,20,17598.5
2019-10-29 00:00:00 UTC,9239.89728377967,8809.01976105974,bullish,20,17578.5
2019-10-30 00:00:00 UTC,9407.16335145943,9203.6693622158,bullish,20,17596.5
2019-10-31 00:00:00 UTC,9171.87447405419,9307.63825105314,bearish,20,17614.5
2019-11-01 00:00:00 UTC,9151.82459445977,9294.55596363784,bearish,20,17632.5
2019-11-02 00:00:00 UTC,9233.4138016059,9240.83470107179,bearish,20,17612.5
2019-11-03 00:00:00 UTC,9302.83461784109,9253.42216788408,bullish,20,17630.5
2019-11-04 00:00:00 UTC,9204.28635045127,9212.84676768244,bearish,20,17648.5
2019-11-05 00:00:00 UTC,9378.95391433092,9254.26265573779,bullish,20,17666.5
2019-11-06 00:00:00 UTC,9300.37396304708,9283.97252945525,bullish,20,17646.5
2019-11-07 00:00:00 UTC,9340.0486515749,9305.29949944905,bullish,20,17664.5
2019-11-08 00:00:00 UTC,9221.0737849838,9288.94733287759,bearish,20,17682.5
2019-11-09 00:00:00 UTC,8795.89606940023,9207.26927666738,bearish,20,17700.5
2019-11-10 00:00:00 UTC,8809.78367388588,9093.43522857838,bearish,20,17680.5
2019-11-11 00:00:00 UTC,9043.67329239707,9042.09509444837,bullish,20,17698.5
2019-11-12 00:00:00 UTC,8729.91741849073,8920.06884783154,bearish,20,17716.5
2019-11-13 00:00:00 UTC,8806.75199895401,8837.20449062558,bearish,20,17696.5
2019-11-14 00:00:00 UTC,8770.78082523136,8832.18144179181,bearish,20,17714.5
2019-11-15 00:00:00 UTC,8652.02528827233,8800.6297646691,bearish,20,17732.5
2019-11-16 00:00:00 UTC,8480.4355418746,8687.98221456461,bearish,20,17750.5
2019-11-17 00:00:00 UTC,8496.37695914586,8641.27412269563,bearish,20,17730.5
2019-11-18 00:00:00 UTC,8508.49943405176,8581.62360971519,bearish,20,17710.5
2019-11-19 00:00:00 UTC,8202.83444610791,8468.0343338905,bearish,20,17728.5
2019-11-20 00:00:00 UTC,8138.83160535906,8365.39559730784,bearish,20,17746.5
2019-11-21 00:00:00 UTC,8095.86563801164,8288.48161653525,bearish,20,17764.5
2019-11-22 00:00:00 UTC,7632.49476549865,8115.7051778058,bearish,20,17782.5
2019-11-23 00:00:00 UTC,7293.0139491723,7872.60808082991,bearish,20,17800.5
2019-11-24 00:00:00 UTC,7309.68924356632,7693.97904032159,bearish,20,17780.5
2019-11-25 00:00:00 UTC,6935.73862740252,7453.36044473029,bearish,20,17798.5
2019-11-26 00:00:00 UTC,7118.26488339321,7257.8402938066,bearish,20,17778.5
2019-11-27 00:00:00 UTC,7157.68473105447,7162.87828691776,bearish,20,17758.5
2019-11-28 00:00:00 UTC,7483.7541921768,7201.02633551866,bullish,20,17776.5
2019-11-29 00:00:00 UTC,7438.62176930885,7226.81284066717,bullish,20,17756.5
2019-11-30 00:00:00 UTC,7720.86501126084,7383.83811743883,bullish,20,17774.5
2019-12-01 00:00:00 UTC,7556.39758581577,7471.46465792335,bullish,20,17754.5
2019-12-02 00:00:00 UTC,7405.80847875248,7521.08940746295,bearish,20,17772.5
2019-12-03 00:00:00 UTC,7308.98244442379,7486.13505791235,bearish,20,17790.5
2019-12-04 00:00:00 UTC,7286.08095151144,7455.62689435287,bearish,20,17808.5
2019-12-05 00:00:00 UTC,7209.97141745478,7353.44817559165,bearish,20,17826.5
2019-12-06 00:00:00 UTC,7373.78249857765,7316.92515814403,bullish,20,17844.5
2019-12-07 00:00:00 UTC,7530.92283040495,7341.94802847452,bullish,20,17862.5
2019-12-08 00:00:00 UTC,7493.54515455675,7378.86057050111,bullish,20,17842.5
2019-12-09 00:00:00 UTC,7508.31566913911,7423.30751402665,bullish,20,17860.5
2019-12-10 00:00:00 UTC,7347.03695124536,7450.72062078476,bearish,20,17878.5
2019-12-11 00:00:00 UTC,7233.9504871714,7422.75421850351,bearish,20,17896.5
2019-12-12 00:00:00 UTC,7197.42682588083,7356.05501759869,bearish,20,17914.5
2019-12-13 00:00:00 UTC,7200.7070180298,7297.4873902933,bearish,20,17894.5
2019-12-14 00:00:00 UTC,7247.35027701092,7245.29431186766,bullish,20,17912.5
2019-12-15 00:00:00 UTC,7081.74025526573,7192.23497267174,bearish,20,17930.5
2019-12-16 00:00:00 UTC,7108.56302177805,7167.15747959307,bearish,20,17910.5
2019-12-17 00:00:00 UTC,6901.03691533609,7107.87949748412,bearish,20,17928.5
2019-12-18 00:00:00 UTC,6627.16251455314,6993.17059678878,bearish,20,17946.5
2019-12-19 00:00:00 UTC,7274.7685037925,6998.6542421451,bullish,20,17964.5
2019-12-20 00:00:00 UTC,7152.55869163288,7012.81792941853,bullish,20,17944.5
2019-12-21 00:00:00 UTC,7185.43917963076,7028.19316098907,bullish,20,17962.5
2019-12-22 00:00:00 UTC,7141.55485704626,7076.29674933111,bullish,20,17942.5
2019-12-23 00:00:00 UTC,7488.19617460147,7248.50348134077,bullish,20,17960.5
2019-12-24 00:00:00 UTC,7335.20761617702,7260.59130381768,bullish,20,17940.5
2019-12-25 00:00:00 UTC,7266.60819662888,7283.40120481688,bearish,20,17958.5
2019-12-26 00:00:00 UTC,7204.1848756886,7287.15034402844,bearish,20,17976.5
2019-12-27 00:00:00 UTC,7208.48930789215,7300.53723419762,bearish,20,17956.5
2019-12-28 00:00:00 UTC,7247.62371236525,7252.42274175038,bearish,20,17936.5
2019-12-29 00:00:00 UTC,7307.88752268333,7246.95872305164,bullish,20,17954.5
2019-12-30 00:00:00 UTC,7394.02928553099,7272.44294083207,bullish,20,17972.5
2019-12-31 00:00:00 UTC,7240.42891225182,7279.69174814471,bearish,20,17990.5
2020-01-01 00:00:00 UTC,7195.15389543003,7277.02466565228,bearish,20,18008.5
2020-01-02 00:00:00 UTC,7193.7546679601,7266.25085677126,bearish,20,18026.5
2020-01-03 00:00:00 UTC,6963.85335398349,7197.44402303129,bearish,20,18044.5
2020-01-04 00:00:00 UTC,7300.34693530511,7178.70755298611,bullish,20,18062.5
2020-01-05 00:00:00 UTC,7351.37705316663,7200.89718116907,bullish,20,18080.5
2020-01-06 00:00:00 UTC,7349.97224805063,7231.86085169319,bullish,20,18060.5
2020-01-07 00:00:00 UTC,7734.67551578529,7340.04502125823,bullish,20,18078.5
2020-01-08 00:00:00 UTC,8147.41523763637,7576.75739798881,bullish,20,18096.5
2020-01-09 00:00:00 UTC,8045.78912459297,7725.84583584638,bullish,20,18076.5
2020-01-10 00:00:00 UTC,7832.79564384039,7822.12955398113,bullish,20,18056.5
2020-01-11 00:00:00 UTC,8180.51316980381,7988.23773833177,bullish,20,18074.5
2020-01-12 00:00:00 UTC,8012.08578181453,8043.71979153761,bearish,20,18092.5
2020-01-13 00:00:00 UTC,8171.40118532094,8048.51698107453,bullish,20,18110.5
2020-01-14 00:00:00 UTC,8110.64796450377,8061.48874905669,bullish,20,18090.5
2020-01-15 00:00:00 UTC,8801.87121313775,8255.30386291616,bullish,20,18108.5
2020-01-16 00:00:00 UTC,8820.85010599613,8383.37125015462,bullish,20,18126.5
2020-01-17 00:00:00 UTC,8720.91950137424,8525.13799406657,bullish,20,18106.5
2020-01-18 00:00:00 UTC,8902.56899522533,8671.37155604744,bullish,20,18124.5
2020-01-19 00:00:00 UTC,8906.90267515107,8830.6224981769,bullish,20,18142.5
2020-01-20 00:00:00 UTC,8690.38056954462,8808.32436945828,bearish,20,18160.5
2020-01-21 00:00:00 UTC,8631.25395433376,8770.40513912581,bearish,20,18178.5
2020-01-22 00:00:00 UTC,8724.81862293147,8771.18496343725,bearish,20,18158.5
2020-01-23 00:00:00 UTC,8665.4369140969,8723.75854721157,bearish,20,18176.5
2020-01-24 00:00:00 UTC,8415.95602733554,8625.56921764846,bearish,20,18194.5
2020-01-25 00:00:00 UTC,8432.09667578942,8573.91243889742,bearish,20,18174.5
2020-01-26 00:00:00 UTC,8348.66566507933,8517.39478104653,bearish,20,18192.5
2020-01-27 00:00:00 UTC,8595.72829849312,8491.57671615886,bullish,20,18210.5
2020-01-28 00:00:00 UTC,8879.33554871455,8534.35644308239,bullish,20,18228.5
2020-01-29 00:00:00 UTC,9320.80585386847,8715.32640838898,bullish,20,18246.5
2020-01-30 00:00:00 UTC,9276.89382108649,8884.28583744839,bullish,20,18226.5
2020-01-31 00:00:00 UTC,9509.80513557522,9116.51373154757,bullish,20,18244.5
2020-02-01 00:00:00 UTC,9308.06028556478,9258.9801289619,bullish,20,18224.5
2020-02-02 00:00:00 UTC,9363.22420680057,9355.75786057911,bullish,20,18242.5
2020-02-03 00:00:00 UTC,9338.4166319394,9359.28001619329,bearish,20,18260.5
2020-02-04 00:00:00 UTC,9308.91270229121,9365.68379243424,bearish,20,18278.5
2020-02-05 00:00:00 UTC,9179.95928107711,9299.71462153462,bearish,20,18296.5
2020-02-06 00:00:00 UTC,9592.18387389791,9356.53933920124,bullish,20,18314.5
2020-02-07 00:00:00 UTC,9744.63657815939,9432.821813473,bullish,20,18332.5
2020-02-08 00:00:00 UTC,9799.44845582468,9525.02817825006,bullish,20,18350.5
2020-02-09 00:00:00 UTC,9890.70165819487,9641.38596943079,bullish,20,18368.5
2020-02-10 00:00:00 UTC,10148.3797191318,9835.07005704173,bullish,20,18386.5
2020-02-11 00:00:00 UTC,9890.12122401997,9894.65752706614,bearish,20,18404.5
2020-02-12 00:00:00 UTC,10226.9257692153,9991.11536527733,bullish,20,18422.5
2020-02-13 00:00:00 UTC,10328.8975658364,10097.0051872797,bullish,20,18440.5
2020-02-14 00:00:00 UTC,10221.2603092016,10163.116917481,bullish,20,18420.5
2020-02-15 00:00:00 UTC,10320.157140514,10197.4724017575,bullish,20,18438.5
2020-02-16 00:00:00 UTC,9894.13612378916,10198.2753817113,bearish,20,18456.5
2020-02-17 00:00:00 UTC,9943.67360257874,10141.624948384,bearish,20,18436.5
2020-02-18 00:00:00 UTC,9723.6050264225,10020.5664405012,bearish,20,18454.5
2020-02-19 00:00:00 UTC,10133.8174170847,10003.0778620778,bullish,20,18472.5
2020-02-20 00:00:00 UTC,9618.40924825041,9862.7282836251,bearish,20,18490.5
2020-02-21 00:00:00 UTC,9608.16918128246,9805.53489512376,bearish,20,18508.5
2020-02-22 00:00:00 UTC,9673.01180027035,9751.40253466208,bearish,20,18488.5
2020-02-23 00:00:00 UTC,9658.60605837547,9738.40274105267,bearish,20,18506.5
2020-02-24 00:00:00 UTC,9946.71612346752,9700.98248232924,bullish,20,18524.5
2020-02-25 00:00:00 UTC,9670.9608064677,9711.4927939727,bearish,20,18542.5
2020-02-26 00:00:00 UTC,9345.34270173485,9658.92749806318,bearish,20,18560.5
2020-02-27 00:00:00 UTC,8801.6571294725,9484.65656390361,bearish,20,18578.5
2020-02-28 00:00:00 UTC,8781.17528220236,9309.17040866899,bearish,20,18596.5
2020-02-29 00:00:00 UTC,8717.33143135942,9063.29347024737,bearish,20,18614.5
2020-03-01 00:00:00 UTC,8552.98911858164,8839.69913267015,bearish,20,18632.5
2020-03-02 00:00:00 UTC,8567.80224867923,8684.19104205903,bearish,20,18612.5
2020-03-03 00:00:00 UTC,8905.87610426219,8705.03483701697,bullish,20,18630.5
2020-03-04 00:00:00 UTC,8756.71857674255,8700.14349592501,bullish,20,18610.5
2020-03-05 00:00:00 UTC,8758.64699319192,8708.40660829151,bullish,20,18628.5
2020-03-06 00:00:00 UTC,9038.87032323343,8805.58284922186,bullish,20,18646.5
2020-03-07 00:00:00 UTC,9135.84506603321,8919.19141269266,bullish,20,18664.5
2020-03-08 00:00:00 UTC,8902.20195010789,8918.4565818618,bearish,20,18682.5
2020-03-09 00:00:00 UTC,8041.36553807184,8775.38597412766,bearish,20,18700.5
2020-03-10 00:00:00 UTC,7921.33200691072,8607.92297687142,bearish,20,18718.5
2020-03-11 00:00:00 UTC,7906.73152851063,8381.49521792686,bearish,20,18736.5
2020-03-12 00:00:00 UTC,7935.52204017055,8141.43061275432,bearish,20,18716.5
2020-03-13 00:00:00 UTC,5142.99045901832,7389.58831453641,bearish,20,18734.5
2020-03-14 00:00:00 UTC,5542.81954237315,6889.87911539667,bearish,20,18714.5
2020-03-15 00:00:00 UTC,5214.18911238392,6348.45053649131,bearish,20,18732.5
2020-03-16 00:00:00 UTC,5397.93335743919,5846.69090227702,bearish,20,18712.5
2020-03-17 00:00:00 UTC,5032.50135148772,5266.08676454046,bearish,20,18730.5
2020-03-18 00:00:00 UTC,5389.41577503409,5315.37182774362,bullish,20,18748.5
